"No.","Time","Source","Destination","Protocol","Length","Info"
"859","2023-05-15 14:27:20,705542472","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"860","2023-05-15 14:27:20,709297376","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"861","2023-05-15 14:27:20,713020329","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"862","2023-05-15 14:27:20,716760905","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"863","2023-05-15 14:27:20,720151364","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"864","2023-05-15 14:27:20,724217291","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"865","2023-05-15 14:27:20,727567517","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"866","2023-05-15 14:27:20,731318981","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"867","2023-05-15 14:27:20,735053043","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"868","2023-05-15 14:27:20,738795215","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"869","2023-05-15 14:27:20,742546803","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"870","2023-05-15 14:27:20,746251995","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"871","2023-05-15 14:27:20,750212652","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"872","2023-05-15 14:27:20,754201903","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"873","2023-05-15 14:27:20,757953900","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"874","2023-05-15 14:27:20,761697362","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"875","2023-05-15 14:27:20,765323097","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"876","2023-05-15 14:27:20,769146430","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"877","2023-05-15 14:27:20,772521908","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"878","2023-05-15 14:27:20,776378912","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"879","2023-05-15 14:27:20,780321769","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"880","2023-05-15 14:27:20,784025201","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"881","2023-05-15 14:27:20,787707231","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"882","2023-05-15 14:27:20,791131147","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"883","2023-05-15 14:27:20,794917320","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"884","2023-05-15 14:27:20,798642236","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"885","2023-05-15 14:27:20,802328403","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"886","2023-05-15 14:27:20,806222448","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"887","2023-05-15 14:27:20,810155460","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"888","2023-05-15 14:27:20,814015542","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"889","2023-05-15 14:27:20,817778197","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"890","2023-05-15 14:27:20,821334024","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"891","2023-05-15 14:27:20,824828571","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"892","2023-05-15 14:27:20,828747129","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"893","2023-05-15 14:27:20,832687179","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"894","2023-05-15 14:27:20,836434254","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"895","2023-05-15 14:27:20,840122940","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"896","2023-05-15 14:27:20,843851999","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"897","2023-05-15 14:27:20,847309349","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"898","2023-05-15 14:27:20,850999586","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"899","2023-05-15 14:27:20,854729335","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"900","2023-05-15 14:27:20,858456672","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"901","2023-05-15 14:27:20,862212579","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"902","2023-05-15 14:27:20,865877359","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"903","2023-05-15 14:27:20,870089393","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"904","2023-05-15 14:27:20,873829550","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"905","2023-05-15 14:27:20,877540362","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"906","2023-05-15 14:27:20,881283646","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"907","2023-05-15 14:27:20,885033746","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"908","2023-05-15 14:27:20,888776499","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"909","2023-05-15 14:27:20,892228014","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"910","2023-05-15 14:27:20,896071698","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"911","2023-05-15 14:27:20,899894484","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"912","2023-05-15 14:27:20,903635097","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"913","2023-05-15 14:27:20,907052458","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"914","2023-05-15 14:27:20,910795195","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"915","2023-05-15 14:27:20,914535021","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"916","2023-05-15 14:27:20,918258242","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"917","2023-05-15 14:27:20,922230642","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"918","2023-05-15 14:27:20,926182749","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"919","2023-05-15 14:27:20,929913579","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"920","2023-05-15 14:27:20,933615575","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"921","2023-05-15 14:27:20,937503640","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"922","2023-05-15 14:27:20,941087226","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"923","2023-05-15 14:27:20,944841226","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"924","2023-05-15 14:27:20,948594934","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"925","2023-05-15 14:27:20,952306874","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"926","2023-05-15 14:27:20,955680890","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"927","2023-05-15 14:27:20,959676659","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"928","2023-05-15 14:27:20,963166590","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"929","2023-05-15 14:27:20,966906635","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"930","2023-05-15 14:27:20,970637236","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"931","2023-05-15 14:27:20,974317050","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"932","2023-05-15 14:27:20,978233118","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"933","2023-05-15 14:27:20,982232824","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"934","2023-05-15 14:27:20,986012407","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"935","2023-05-15 14:27:20,989706103","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"936","2023-05-15 14:27:20,993301911","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"937","2023-05-15 14:27:20,997182391","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"938","2023-05-15 14:27:21,000905521","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"939","2023-05-15 14:27:21,004247816","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"940","2023-05-15 14:27:21,008363614","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"941","2023-05-15 14:27:21,012083780","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"942","2023-05-15 14:27:21,015775389","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"943","2023-05-15 14:27:21,019221471","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"944","2023-05-15 14:27:21,022971395","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"945","2023-05-15 14:27:21,026705383","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"946","2023-05-15 14:27:21,030388468","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"947","2023-05-15 14:27:21,034234441","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"948","2023-05-15 14:27:21,038033677","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"949","2023-05-15 14:27:21,042088989","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"950","2023-05-15 14:27:21,045818066","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"951","2023-05-15 14:27:21,049530194","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"952","2023-05-15 14:27:21,053134664","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"953","2023-05-15 14:27:21,057000485","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"954","2023-05-15 14:27:21,060724720","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"955","2023-05-15 14:27:21,064461935","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"956","2023-05-15 14:27:21,068200059","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"957","2023-05-15 14:27:21,071553630","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"958","2023-05-15 14:27:21,075292976","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"959","2023-05-15 14:27:21,079025919","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"960","2023-05-15 14:27:21,082771916","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"961","2023-05-15 14:27:21,086487445","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"962","2023-05-15 14:27:21,090221492","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"963","2023-05-15 14:27:21,094226727","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"964","2023-05-15 14:27:21,098137287","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"965","2023-05-15 14:27:21,101890619","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"966","2023-05-15 14:27:21,105605806","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"967","2023-05-15 14:27:21,109406482","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"968","2023-05-15 14:27:21,113065339","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"969","2023-05-15 14:27:21,116559089","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"970","2023-05-15 14:27:21,120129993","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"971","2023-05-15 14:27:21,123882098","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"972","2023-05-15 14:27:21,127521712","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"973","2023-05-15 14:27:21,131175781","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"974","2023-05-15 14:27:21,134915311","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"975","2023-05-15 14:27:21,138672951","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"976","2023-05-15 14:27:21,142540711","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"977","2023-05-15 14:27:21,146265960","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"978","2023-05-15 14:27:21,149974291","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"979","2023-05-15 14:27:21,153903572","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"980","2023-05-15 14:27:21,157853011","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"981","2023-05-15 14:27:21,161173337","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"982","2023-05-15 14:27:21,165088259","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"983","2023-05-15 14:27:21,168883725","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"984","2023-05-15 14:27:21,172356993","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"985","2023-05-15 14:27:21,176347886","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"986","2023-05-15 14:27:21,180041069","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"987","2023-05-15 14:27:21,183805053","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"988","2023-05-15 14:27:21,187721434","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"989","2023-05-15 14:27:21,191175088","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"990","2023-05-15 14:27:21,194924906","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"991","2023-05-15 14:27:21,198661023","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"992","2023-05-15 14:27:21,202337452","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"993","2023-05-15 14:27:21,206219872","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"994","2023-05-15 14:27:21,210222053","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"995","2023-05-15 14:27:21,213615225","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"996","2023-05-15 14:27:21,217628406","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"997","2023-05-15 14:27:21,221109690","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"998","2023-05-15 14:27:21,224769013","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"999","2023-05-15 14:27:21,228559557","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1000","2023-05-15 14:27:21,232303162","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1001","2023-05-15 14:27:21,235980238","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1002","2023-05-15 14:27:21,239684693","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1003","2023-05-15 14:27:21,243427102","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1004","2023-05-15 14:27:21,247150667","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1005","2023-05-15 14:27:21,250861815","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1006","2023-05-15 14:27:21,254755639","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1007","2023-05-15 14:27:21,258280892","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1008","2023-05-15 14:27:21,261990150","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1009","2023-05-15 14:27:21,266007350","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1010","2023-05-15 14:27:21,269613151","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1011","2023-05-15 14:27:21,273731032","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1012","2023-05-15 14:27:21,277379364","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1013","2023-05-15 14:27:21,281211151","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1014","2023-05-15 14:27:21,284637351","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1015","2023-05-15 14:27:21,288695634","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1016","2023-05-15 14:27:21,292417267","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1017","2023-05-15 14:27:21,296182933","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1018","2023-05-15 14:27:21,299925885","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1019","2023-05-15 14:27:21,303290118","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1020","2023-05-15 14:27:21,307031290","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1021","2023-05-15 14:27:21,310783742","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1022","2023-05-15 14:27:21,314491235","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1023","2023-05-15 14:27:21,318216240","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1024","2023-05-15 14:27:21,322198167","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1025","2023-05-15 14:27:21,326153185","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1026","2023-05-15 14:27:21,329930579","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1027","2023-05-15 14:27:21,333603410","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1028","2023-05-15 14:27:21,337442793","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1029","2023-05-15 14:27:21,340945901","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1030","2023-05-15 14:27:21,344848741","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1031","2023-05-15 14:27:21,348495383","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1032","2023-05-15 14:27:21,352273023","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1033","2023-05-15 14:27:21,356002060","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1034","2023-05-15 14:27:21,359695195","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1035","2023-05-15 14:27:21,363162246","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1036","2023-05-15 14:27:21,366886835","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1037","2023-05-15 14:27:21,370630247","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1038","2023-05-15 14:27:21,374315721","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1039","2023-05-15 14:27:21,378210358","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1040","2023-05-15 14:27:21,382080288","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1041","2023-05-15 14:27:21,386000571","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1042","2023-05-15 14:27:21,389759401","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1043","2023-05-15 14:27:21,393449726","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1044","2023-05-15 14:27:21,397023602","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1045","2023-05-15 14:27:21,400824824","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1046","2023-05-15 14:27:21,404289383","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1047","2023-05-15 14:27:21,408370735","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1048","2023-05-15 14:27:21,411740783","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1049","2023-05-15 14:27:21,415481405","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1050","2023-05-15 14:27:21,419202182","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1051","2023-05-15 14:27:21,422952385","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1052","2023-05-15 14:27:21,426694999","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1053","2023-05-15 14:27:21,430415208","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1054","2023-05-15 14:27:21,434221239","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1055","2023-05-15 14:27:21,438177953","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1056","2023-05-15 14:27:21,442065713","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1057","2023-05-15 14:27:21,445523438","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1058","2023-05-15 14:27:21,449529647","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1059","2023-05-15 14:27:21,453269215","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1060","2023-05-15 14:27:21,456999224","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1061","2023-05-15 14:27:21,460739402","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1062","2023-05-15 14:27:21,464472532","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
"1063","2023-05-15 14:27:21,467829230","10.42.0.1","10.42.0.5","UDP","1512","53442  >  5001 Len=1470"
